channelGrouping,date,visitNumber,month,year,visitHour,browser,operatingSystem,isMobile,deviceCategory,continent,subContinent,country,region,metro,city,networkDomain,hits,pageviews,bounces,newVisits,campaign,source,medium,keyword,transactionRevenue
3,2017-01-26,1,1,2017,22,5,8,0,0,4,7,28,55,0,72,0,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,1,1,2017,21,5,8,0,0,4,7,98,77,21,101,0,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,3,1,2017,13,5,5,0,0,4,20,38,77,21,101,943,1,1.0,1,0,0,63,5,16,0
6,2017-01-26,1,1,2017,9,9,8,0,0,3,6,57,77,21,101,752,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,23,5,8,0,0,4,7,48,7,0,14,180,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,22,1,2017,3,5,8,0,0,4,17,110,77,21,101,774,1,1.0,1,0,0,19,4,4,0
3,2017-01-26,1,1,2017,16,5,5,0,0,4,20,114,77,21,101,534,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,1,1,2017,13,5,8,0,0,4,20,38,77,21,101,943,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,2,5,8,0,0,4,20,41,0,0,0,1282,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,18,9,8,0,0,3,6,57,77,21,101,0,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,0,5,8,0,0,2,13,15,77,21,101,128,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,1,1,2017,14,5,8,0,0,3,4,59,77,21,101,14,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,1,1,2017,0,5,3,0,0,2,11,127,77,21,101,1245,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,1,1,2017,8,5,8,0,0,4,12,126,19,10,49,184,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,1,1,2017,17,5,8,0,0,2,11,19,77,21,101,571,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,1,1,2017,22,5,8,0,0,4,7,28,77,21,101,455,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,1,1,2017,20,5,8,0,0,1,10,78,77,21,101,1165,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,1,1,2017,16,5,5,0,0,4,7,98,77,21,101,1165,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,1,1,2017,13,8,8,0,0,4,20,38,77,21,101,350,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,2,1,2017,1,5,8,0,0,4,20,38,77,21,101,1235,1,1.0,1,0,0,19,4,4,0
6,2017-01-26,1,1,2017,19,5,8,0,0,2,13,92,0,0,0,1165,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,1,1,2017,15,5,5,0,0,3,14,104,0,0,0,0,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,1,1,2017,18,5,8,0,0,4,20,41,77,21,101,1200,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,1,1,2017,8,18,4,0,0,3,16,50,39,0,73,0,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,16,5,8,0,0,4,12,53,13,0,26,1165,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,21,5,5,0,0,4,20,38,77,21,101,267,1,1.0,1,1,0,63,5,16,0
4,2017-01-26,1,1,2017,3,7,8,0,0,2,11,127,77,21,101,0,1,1.0,1,1,3,19,2,19,0
4,2017-01-26,1,1,2017,6,5,1,1,1,4,12,126,19,10,49,1165,1,1.0,1,1,3,19,2,19,0
6,2017-01-26,1,1,2017,7,5,8,0,0,2,3,74,77,21,101,841,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,13,5,8,0,0,4,7,28,77,21,101,664,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,9,18,5,0,0,3,19,121,77,21,101,1012,1,1.0,1,1,0,63,5,16,0
1,2017-01-26,1,1,2017,17,5,1,1,1,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
3,2017-01-26,1,1,2017,14,15,1,1,1,3,16,50,33,0,9,1165,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,1,1,2017,19,5,1,1,1,2,11,127,21,1,4,0,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,1,1,2017,14,16,1,1,1,3,16,50,66,0,17,1165,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,1,1,2017,18,18,11,1,1,4,12,126,19,10,49,189,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,1,1,2017,7,5,1,1,1,2,11,127,9,18,80,110,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,1,1,2017,3,5,8,0,0,4,17,95,77,21,101,0,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,1,1,2017,22,5,1,1,1,2,11,127,16,20,99,110,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,1,1,2017,15,5,8,0,0,3,19,121,77,21,101,1165,1,1.0,1,1,0,63,5,16,0
4,2017-01-26,1,1,2017,2,5,3,0,0,2,11,127,77,21,101,0,1,1.0,1,1,3,19,2,19,0
6,2017-01-26,1,1,2017,0,5,8,0,0,3,19,121,29,0,38,1123,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,2,1,2017,1,5,8,0,0,2,11,127,77,21,101,261,1,1.0,1,0,0,19,4,4,0
6,2017-01-26,1,1,2017,21,18,11,1,2,3,6,115,77,21,101,476,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,1,1,2017,14,5,8,0,0,4,7,105,77,21,101,813,1,1.0,1,1,0,19,4,4,0
1,2017-01-26,1,1,2017,18,9,8,0,0,4,20,38,77,21,101,1157,1,1.0,1,1,0,0,0,16,0
6,2017-01-26,1,1,2017,22,9,8,0,0,3,6,57,77,21,101,325,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,1,1,2017,20,5,11,1,1,3,6,57,70,0,55,896,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,1,1,2017,1,5,1,1,1,4,20,6,77,21,101,344,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,1,1,2017,22,5,5,0,0,2,11,127,9,18,59,0,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,1,1,2017,23,5,8,0,0,4,7,105,77,21,101,1031,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,1,1,2017,4,5,8,0,0,4,7,28,77,21,101,888,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,1,1,2017,19,5,8,0,0,3,6,109,77,21,101,1165,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,1,1,2017,20,8,8,0,0,4,12,53,77,21,101,1165,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,1,1,2017,15,5,8,0,0,4,7,94,77,21,101,1111,1,1.0,1,1,0,63,5,16,0
1,2017-01-26,1,1,2017,23,3,1,1,1,3,16,50,77,21,101,0,1,1.0,1,1,0,0,0,16,0
6,2017-01-26,1,1,2017,12,9,8,0,0,3,6,57,77,21,101,767,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,3,18,11,1,2,2,13,32,77,21,101,719,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,2,1,2017,18,3,1,1,1,4,7,124,77,21,101,435,1,1.0,1,0,0,38,5,16,0
6,2017-01-26,1,1,2017,2,13,6,0,0,2,11,127,77,21,101,922,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,1,1,2017,15,5,1,1,1,4,17,110,77,21,101,549,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,1,1,2017,0,8,8,0,0,4,7,94,40,0,98,1034,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,22,14,1,1,1,3,16,88,77,21,101,671,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,2,5,8,0,0,3,19,58,77,21,101,1165,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,21,5,8,0,0,4,7,94,77,21,101,430,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,4,9,8,0,0,2,13,15,77,21,101,939,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,1,1,2017,22,5,3,0,0,4,12,53,77,21,101,0,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,1,1,2017,22,16,1,1,1,2,13,15,77,21,101,1165,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,1,1,2017,19,18,11,1,2,4,20,41,22,0,29,1156,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,4,1,2017,22,5,5,0,0,2,11,127,19,10,49,0,1,1.0,1,0,0,19,4,4,0
3,2017-01-26,1,1,2017,21,7,8,0,0,4,7,28,26,0,34,1166,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,1,1,2017,5,5,5,0,0,3,6,47,0,0,0,1165,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,1,1,2017,2,5,8,0,0,4,7,28,77,21,101,384,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,1,1,2017,16,18,5,0,0,3,6,115,65,0,0,0,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,1,1,2017,19,5,8,0,0,4,7,99,77,21,101,219,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,1,1,2017,9,5,8,0,0,3,6,57,77,21,101,561,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,2,1,2017,2,5,1,1,1,4,20,41,4,0,61,1058,1,1.0,1,0,0,19,4,4,0
1,2017-01-26,3,1,2017,3,5,11,1,1,2,11,19,52,0,95,1165,1,1.0,1,0,0,0,0,16,0
1,2017-01-26,2,1,2017,1,5,8,0,0,3,19,54,67,0,93,154,1,1.0,1,0,0,0,0,16,0
1,2017-01-26,1,1,2017,3,5,5,0,0,2,11,127,9,18,80,674,1,1.0,1,1,0,0,0,16,0
5,2017-01-26,2,1,2017,17,5,8,0,0,3,6,109,77,21,101,1165,1,1.0,1,0,0,3,5,16,0
3,2017-01-26,5,1,2017,5,18,11,1,1,2,11,127,77,21,101,0,1,1.0,1,0,0,19,4,4,0
5,2017-01-26,2,1,2017,19,8,5,0,0,4,20,41,22,0,29,309,1,1.0,1,0,0,3,5,16,0
4,2017-01-26,3,1,2017,10,5,1,1,1,2,11,127,9,18,81,0,1,1.0,1,0,3,19,2,19,0
1,2017-01-26,3,1,2017,11,5,5,0,0,2,11,127,9,18,80,0,1,1.0,1,0,0,0,0,16,0
4,2017-01-26,1,1,2017,1,18,11,1,1,3,19,58,77,21,101,1276,1,1.0,1,1,0,19,2,3,0
5,2017-01-26,1,1,2017,6,5,3,0,0,2,11,127,9,18,80,0,1,1.0,1,1,0,41,5,16,0
1,2017-01-26,2,1,2017,19,8,8,0,0,2,11,19,52,0,95,1165,1,1.0,1,0,0,0,0,16,0
1,2017-01-26,1,1,2017,2,19,11,1,1,2,11,127,77,21,101,0,1,1.0,1,1,0,0,0,16,0
6,2017-01-26,1,1,2017,6,9,8,0,0,4,12,126,77,21,101,0,1,1.0,1,1,0,63,5,16,0
6,2017-01-26,3,1,2017,12,5,1,1,1,4,20,38,77,21,101,1165,1,1.0,1,0,0,50,5,16,0
5,2017-01-26,1,1,2017,6,5,5,0,0,2,11,127,9,18,59,0,1,1.0,1,1,0,41,5,16,0
4,2017-01-26,2,1,2017,23,5,1,1,1,4,7,105,77,21,101,431,1,1.0,1,0,0,19,2,1,0
1,2017-01-26,1,1,2017,19,5,8,0,0,4,20,41,22,0,29,1156,1,1.0,1,1,0,0,0,16,0
5,2017-01-26,1,1,2017,20,5,5,0,0,2,11,19,77,21,101,0,1,1.0,1,1,0,41,5,16,0
3,2017-01-26,2,1,2017,21,18,11,1,1,2,11,127,48,12,64,0,1,1.0,1,0,0,19,4,4,0
6,2017-01-26,1,1,2017,4,5,8,0,0,2,11,127,77,21,101,873,1,1.0,1,1,0,63,5,16,0
3,2017-01-26,4,1,2017,0,18,11,1,1,2,11,127,77,21,101,110,1,1.0,1,0,0,19,4,4,0
0,2017-01-26,1,1,2017,23,3,1,1,1,3,16,50,77,21,101,0,1,1.0,1,1,5,2,1,16,0
1,2017-01-26,1,1,2017,14,18,5,0,0,4,20,41,22,0,29,1156,1,1.0,1,1,0,0,0,16,0
1,2017-01-26,1,1,2017,16,18,9,1,1,3,16,9,15,0,0,1165,1,1.0,1,1,0,0,0,16,0
1,2017-01-26,1,1,2017,2,5,1,1,1,2,11,127,74,19,85,0,1,1.0,1,1,0,0,0,16,0
0,2017-01-26,27,1,2017,10,5,8,0,0,4,7,124,77,21,101,971,1,1.0,1,0,5,2,1,16,0
1,2017-01-26,1,1,2017,18,18,11,1,1,2,11,127,77,21,101,0,1,1.0,1,1,0,0,0,16,0
3,2017-01-26,1,1,2017,18,5,1,1,1,4,20,41,24,0,27,1165,1,1.0,1,1,0,19,4,4,0
1,2017-01-26,2,1,2017,2,5,11,1,1,2,11,19,52,0,95,1165,1,1.0,1,0,0,0,0,16,0
5,2017-01-26,3,1,2017,22,5,3,0,0,2,11,127,77,21,101,0,1,1.0,1,0,0,42,5,16,0
5,2017-01-26,4,1,2017,5,5,4,0,0,2,11,19,77,21,101,892,1,1.0,1,0,0,40,5,16,0
5,2017-01-26,1,1,2017,19,18,11,1,1,3,6,57,77,21,101,990,1,1.0,1,1,0,53,5,16,0
5,2017-01-26,5,1,2017,13,5,8,0,0,4,7,124,34,0,43,1165,1,1.0,1,0,0,3,5,16,0
6,2017-01-26,1,1,2017,8,5,8,0,0,2,11,127,9,11,50,0,1,1.0,1,1,0,63,5,16,0
1,2017-01-26,1,1,2017,22,5,4,0,0,2,11,127,9,18,59,0,1,1.0,1,1,0,0,0,16,0
5,2017-01-26,4,1,2017,13,5,5,0,0,2,11,127,9,18,80,261,1,1.0,1,0,0,41,5,16,0
4,2017-01-26,1,1,2017,8,18,11,1,1,2,11,127,77,21,101,280,1,1.0,1,1,0,19,2,0,0
3,2017-01-26,1,1,2017,21,5,8,0,0,4,7,28,77,21,101,644,1,1.0,1,1,0,19,4,4,0
0,2017-01-26,1,1,2017,7,18,5,0,0,2,11,19,6,0,97,447,1,1.0,1,1,5,2,1,16,0
3,2017-01-26,1,1,2017,21,18,5,0,0,2,11,19,56,0,57,1165,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,3,1,2017,22,5,8,0,0,3,16,50,66,0,17,0,1,1.0,1,0,0,19,4,4,0
2,2017-01-26,2,1,2017,23,18,11,1,1,2,11,127,77,21,101,783,1,1.0,1,0,0,14,3,16,0
1,2017-01-26,1,1,2017,15,7,8,0,0,3,19,54,67,0,93,154,1,1.0,1,1,0,0,0,16,0
5,2017-01-26,1,1,2017,12,5,5,0,0,3,16,50,14,0,63,54,1,1.0,1,1,0,41,5,16,0
1,2017-01-26,1,1,2017,0,5,8,0,0,3,19,54,67,0,93,154,1,1.0,1,1,0,0,0,16,0
5,2017-01-26,1,1,2017,8,5,5,0,0,2,11,127,77,21,101,0,1,1.0,1,1,0,41,5,16,0
3,2017-01-26,3,1,2017,9,5,8,0,0,2,11,127,77,21,101,0,1,1.0,1,0,0,19,4,4,0
1,2017-01-26,1,1,2017,15,3,1,1,1,4,20,38,27,0,68,279,1,1.0,1,1,0,0,0,16,0
3,2017-01-26,3,1,2017,23,5,5,0,0,2,11,127,48,12,64,0,1,1.0,1,0,0,19,4,4,0
0,2017-01-26,26,1,2017,0,5,8,0,0,4,7,124,77,21,101,971,1,1.0,1,0,5,2,1,16,0
5,2017-01-26,1,1,2017,19,18,11,1,1,3,6,57,77,21,101,137,1,1.0,1,1,0,49,5,16,0
3,2017-01-26,1,1,2017,2,5,8,0,0,1,10,33,77,21,101,1045,1,1.0,1,1,0,19,4,4,0
1,2017-01-26,2,1,2017,5,5,8,0,0,2,13,92,0,0,0,1213,1,1.0,1,0,0,0,0,16,0
4,2017-01-26,38,1,2017,4,5,8,0,0,2,11,127,77,21,101,261,1,1.0,1,0,0,19,2,0,0
3,2017-01-26,2,1,2017,20,18,11,1,2,2,11,127,77,21,101,0,1,1.0,1,0,0,19,4,4,0
1,2017-01-26,9,1,2017,6,8,1,1,1,2,11,127,77,21,101,615,1,1.0,1,0,0,0,0,16,0
1,2017-01-26,1,1,2017,19,5,8,0,0,4,20,41,22,0,29,1156,1,1.0,1,1,0,0,0,16,0
4,2017-01-26,9,1,2017,22,5,1,1,1,2,11,127,77,21,101,0,1,1.0,1,0,3,19,2,18,0
5,2017-01-26,1,1,2017,21,5,8,0,0,2,11,127,77,21,101,253,1,1.0,1,1,0,3,5,16,0
6,2017-01-26,1,1,2017,4,9,8,0,0,2,11,127,9,11,50,0,1,1.0,1,1,0,63,5,16,0
4,2017-01-26,3,1,2017,10,5,1,1,1,2,11,127,48,12,64,0,1,1.0,1,0,0,19,2,20,0
1,2017-01-26,22,1,2017,4,5,8,0,0,2,11,127,9,18,81,0,1,1.0,1,0,0,0,0,16,0
6,2017-01-26,1,1,2017,15,5,8,0,0,2,11,127,77,21,101,0,1,1.0,1,1,0,63,5,16,0
4,2017-01-26,3,1,2017,3,5,1,1,1,2,11,127,77,21,101,1103,1,1.0,1,0,0,19,2,0,0
1,2017-01-26,1,1,2017,11,9,8,0,0,3,6,57,77,21,101,641,1,1.0,1,1,0,0,0,16,0
1,2017-01-26,2,1,2017,21,5,1,1,1,4,20,41,77,21,101,0,1,1.0,1,0,0,0,0,16,0
6,2017-01-26,2,1,2017,22,5,1,1,1,4,20,38,77,21,101,507,1,1.0,1,0,0,50,5,16,0
5,2017-01-26,1,1,2017,8,5,8,0,0,2,13,92,0,0,0,1213,1,1.0,1,1,0,3,5,16,0
0,2017-01-26,1,1,2017,23,9,8,0,0,2,11,127,77,21,101,167,1,1.0,1,1,5,2,1,16,0
5,2017-01-26,1,1,2017,18,5,8,0,0,2,11,127,48,12,64,1198,1,1.0,1,1,0,3,5,16,0
5,2017-01-26,5,1,2017,0,5,3,0,0,2,11,127,77,21,101,280,1,1.0,1,0,0,41,5,16,0
1,2017-01-26,1,1,2017,21,5,8,0,0,2,11,127,73,16,77,261,1,1.0,1,1,0,0,0,16,0
5,2017-01-26,1,1,2017,15,18,5,0,0,4,12,126,19,10,49,1092,1,1.0,1,1,0,22,5,16,0
1,2017-01-26,1,1,2017,19,18,11,1,2,3,16,50,66,0,17,1038,1,1.0,1,1,0,0,0,16,0
3,2017-01-26,13,1,2017,16,18,5,0,0,4,7,124,34,0,43,1165,1,1.0,1,0,0,19,4,4,0
1,2017-01-26,1,1,2017,23,5,8,0,0,4,7,28,77,21,101,994,1,1.0,1,1,0,0,0,16,0
3,2017-01-26,3,1,2017,7,5,5,0,0,2,11,19,77,21,101,0,1,1.0,1,0,0,62,4,4,0
0,2017-01-26,1,1,2017,5,5,8,0,0,2,13,92,77,21,101,1165,1,1.0,1,1,5,2,1,16,0
1,2017-01-26,2,1,2017,19,5,5,0,0,2,11,19,77,21,101,0,1,1.0,1,0,0,0,0,16,0
3,2017-01-26,3,1,2017,23,18,11,1,1,2,11,127,77,21,101,110,1,1.0,1,0,0,19,4,4,0
5,2017-01-26,3,1,2017,0,5,4,0,0,2,11,127,9,18,59,0,1,1.0,1,0,0,41,5,16,0
1,2017-01-26,3,1,2017,2,5,8,0,0,3,19,54,67,0,93,154,1,1.0,1,0,0,0,0,16,0
3,2017-01-26,1,1,2017,2,18,11,1,2,2,2,31,77,21,101,237,1,1.0,1,1,0,19,4,4,0
1,2017-01-26,1,1,2017,17,5,4,0,0,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
3,2017-01-26,1,1,2017,1,5,5,0,0,2,11,127,9,11,50,1165,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,1,1,2017,4,5,5,0,0,4,17,106,77,21,101,954,1,1.0,1,1,0,19,4,4,0
1,2017-01-26,1,1,2017,9,18,5,0,0,2,11,127,77,21,101,1198,1,1.0,1,1,0,0,0,16,0
6,2017-01-26,17,1,2017,15,5,8,0,0,4,7,124,34,0,43,1165,1,1.0,1,0,0,17,5,16,0
0,2017-01-26,1,1,2017,21,5,8,0,0,4,7,28,26,0,34,1165,1,1.0,1,1,5,2,1,16,0
0,2017-01-26,1,1,2017,3,5,5,0,0,4,7,28,55,0,72,1169,1,1.0,1,1,5,2,1,16,0
1,2017-01-26,5,1,2017,11,5,8,0,0,3,19,54,67,0,93,787,1,1.0,1,0,0,0,0,16,0
5,2017-01-26,1,1,2017,2,5,8,0,0,2,11,127,77,21,101,322,1,1.0,1,1,0,3,5,16,0
5,2017-01-26,1,1,2017,8,5,8,0,0,2,13,92,0,0,0,1213,1,1.0,1,1,0,3,5,16,0
1,2017-01-26,1,1,2017,22,5,5,0,0,2,11,127,9,18,59,0,1,1.0,1,1,0,0,0,16,0
1,2017-01-26,4,1,2017,5,5,5,0,0,2,11,127,9,18,91,0,1,1.0,1,0,0,0,0,16,0
5,2017-01-26,1,1,2017,10,8,5,0,0,3,6,57,70,0,55,757,1,1.0,1,1,0,22,5,16,0
4,2017-01-26,1,1,2017,2,18,11,1,1,3,19,101,77,21,101,0,1,1.0,1,1,0,19,2,3,0
3,2017-01-26,2,1,2017,8,5,11,1,1,2,11,127,77,21,101,898,1,1.0,1,0,0,19,4,4,0
1,2017-01-26,1,1,2017,6,5,1,1,1,3,14,93,77,21,101,1165,1,1.0,1,1,0,0,0,16,0
6,2017-01-26,3,1,2017,15,8,8,0,0,4,20,41,24,0,27,1162,1,1.0,1,0,0,50,5,16,0
5,2017-01-26,2,1,2017,5,5,8,0,0,2,11,19,52,0,95,141,1,1.0,1,0,0,3,5,16,0
6,2017-01-26,1,1,2017,20,5,4,0,0,4,7,94,40,0,98,718,1,1.0,1,1,0,51,5,16,0
1,2017-01-26,2,1,2017,0,5,5,0,0,2,11,127,9,18,59,0,1,1.0,1,0,0,0,0,16,0
1,2017-01-26,1,1,2017,13,7,8,0,0,4,7,98,77,21,101,0,1,1.0,1,1,0,0,0,16,0
4,2017-01-26,2,1,2017,20,5,8,0,0,2,11,127,77,21,101,1203,1,1.0,1,0,3,19,2,19,0
3,2017-01-26,1,1,2017,0,5,3,0,0,2,11,127,9,18,80,261,1,1.0,1,1,0,19,4,4,0
3,2017-01-26,29,1,2017,0,5,5,0,0,2,11,127,19,10,49,0,1,1.0,1,0,0,19,4,4,0
3,2017-01-26,2,1,2017,0,5,1,1,1,2,11,127,77,21,101,864,1,1.0,1,0,0,19,4,4,0
3,2017-01-26,1,1,2017,22,18,11,1,1,2,11,127,77,21,101,0,1,1.0,1,1,0,19,4,4,0
0,2017-01-26,1,1,2017,2,5,5,0,0,2,11,127,77,21,101,260,1,1.0,1,1,5,2,1,16,0
3,2017-01-26,10,1,2017,0,5,5,0,0,4,20,11,77,21,101,0,1,1.0,1,0,0,19,4,4,0
3,2017-01-26,2,1,2017,10,5,1,1,1,2,11,127,74,19,85,0,1,1.0,1,0,0,19,4,4,0
6,2017-01-26,1,1,2017,22,5,8,0,0,4,20,81,77,21,101,88,1,1.0,1,1,0,63,5,16,0
1,2017-01-26,2,1,2017,0,18,11,1,1,3,19,125,77,21,101,1165,1,1.0,1,0,0,0,0,16,0
1,2017-01-26,1,1,2017,15,19,11,1,1,3,14,93,77,21,101,443,1,1.0,1,1,0,0,0,16,0
1,2017-01-26,3,1,2017,23,5,3,0,0,2,11,127,77,21,101,453,1,1.0,1,0,0,0,0,16,0
1,2017-01-26,1,1,2017,20,5,4,0,0,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2017-01-26,1,1,2017,1,18,5,0,0,4,17,110,77,21,101,786,1,1.0,1,1,0,0,0,16,0
0,2017-01-26,1,1,2017,17,5,8,0,0,2,13,15,77,21,101,278,1,1.0,1,1,5,2,1,16,0
6,2017-01-26,1,1,2017,3,5,8,0,0,2,11,127,77,21,101,965,1,1.0,1,1,0,51,5,16,0
5,2017-01-26,13,1,2017,4,5,4,0,0,2,11,127,9,18,59,0,1,1.0,1,0,0,60,5,16,0
3,2017-01-26,3,1,2017,1,5,8,0,0,4,7,124,34,0,43,594,1,1.0,1,0,0,19,4,4,0
4,2017-01-26,3,1,2017,13,5,8,0,0,4,7,28,77,21,101,343,1,1.0,1,0,0,19,2,0,0
5,2017-01-26,4,1,2017,19,5,5,0,0,3,6,115,0,0,32,0,1,1.0,1,0,0,41,5,16,0
4,2017-01-26,3,1,2017,15,5,8,0,0,3,16,50,77,21,101,0,1,1.0,1,0,7,19,2,0,0
5,2017-01-26,1,1,2017,14,5,5,0,0,4,20,114,77,21,101,197,1,1.0,1,1,0,9,5,16,0
1,2017-01-26,1,1,2017,18,5,1,1,2,3,19,54,67,0,93,154,1,1.0,1,1,0,0,0,16,0
1,2017-01-26,12,1,2017,3,5,8,0,0,3,6,57,70,0,55,16,1,1.0,1,0,0,0,0,16,0
1,2017-01-26,2,1,2017,23,18,11,1,1,2,11,127,77,21,101,260,1,1.0,1,0,0,0,0,16,0
5,2017-01-26,2,1,2017,0,5,4,0,0,2,11,127,9,11,50,0,1,1.0,1,0,0,41,5,16,0
5,2017-01-26,1,1,2017,1,5,4,0,0,2,11,127,9,18,59,0,1,1.0,1,1,0,41,5,16,0
5,2017-01-26,2,1,2017,22,5,8,0,0,2,11,127,9,18,91,0,1,1.0,1,0,0,41,5,16,0
1,2017-01-26,1,1,2017,21,5,8,0,0,3,19,54,67,0,93,154,1,1.0,1,1,0,0,0,16,0
1,2017-01-26,6,1,2017,22,5,5,0,0,2,11,127,9,18,80,1071,1,1.0,1,0,0,0,0,16,0
1,2017-01-26,1,1,2017,21,5,4,0,0,2,11,127,74,19,85,0,1,1.0,1,1,0,0,0,16,0
3,2017-01-26,1,1,2017,1,5,1,1,1,4,20,38,77,21,101,0,1,1.0,1,1,0,19,4,4,0
6,2017-01-26,2,1,2017,1,5,5,0,0,4,12,113,77,21,101,177,1,1.0,1,0,0,51,5,16,0
1,2017-01-26,1,1,2017,16,5,8,0,0,3,19,121,29,0,38,1104,1,1.0,1,1,0,0,0,16,0
1,2017-01-26,1,1,2017,21,5,1,1,1,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
4,2017-01-26,2,1,2017,7,5,5,0,0,2,11,127,48,12,64,1165,1,1.0,1,0,3,19,2,19,0
3,2017-01-26,2,1,2017,0,5,5,0,0,2,11,19,77,21,101,0,1,1.0,1,0,0,62,4,4,0
5,2017-01-26,3,1,2017,22,5,4,0,0,2,11,127,9,18,59,0,1,1.0,1,0,0,27,5,16,0
5,2017-01-26,8,1,2017,9,5,4,0,0,2,11,127,9,18,59,0,1,1.0,1,0,0,1,5,16,0
0,2017-01-26,1,1,2017,21,5,8,0,0,2,11,127,77,21,101,1199,1,1.0,1,1,5,2,1,16,0
1,2017-01-26,14,1,2017,19,5,8,0,0,4,12,126,19,10,49,253,1,1.0,1,0,0,0,0,16,0
0,2017-01-26,1,1,2017,22,5,8,0,0,4,20,11,77,21,101,0,1,1.0,1,1,5,2,1,16,0
0,2017-01-26,1,1,2017,23,8,8,0,0,4,7,99,77,21,101,715,1,1.0,1,1,5,2,1,16,0
1,2017-01-26,1,1,2017,23,19,11,1,2,4,7,48,7,0,14,320,1,1.0,1,1,0,0,0,16,0
1,2017-01-26,1,1,2017,21,18,11,1,1,4,7,28,77,21,101,994,1,1.0,1,1,0,0,0,16,0
3,2017-01-26,1,1,2017,23,5,1,1,1,2,11,127,77,21,101,0,1,1.0,1,1,0,19,4,4,0
5,2017-01-26,2,1,2017,3,5,5,0,0,2,11,127,9,18,80,0,1,1.0,1,0,0,41,5,16,0
1,2017-01-26,1,1,2017,7,5,8,0,0,2,13,92,0,0,0,1213,1,1.0,1,1,0,0,0,16,0
1,2017-01-26,1,1,2017,23,9,8,0,0,3,16,50,77,21,101,1165,1,1.0,1,1,0,0,0,16,0
